Physical Time (s),aphi_alt_flux_top Monitor (kg-m/s^3): top_cv1,aphi_alt_flux_top Monitor (kg-m/s^3): top_cv2,aphi_alt_flux_top Monitor (kg-m/s^3): top_cv3,aphi_alt_flux_top Monitor (kg-m/s^3): top_cv4,aphi_alt_flux_top Monitor (kg-m/s^3): top_cv5,aphi_alt_flux_top Monitor (kg-m/s^3): top_cv6,aphi_alt_flux_top Monitor (kg-m/s^3): top_cv7
0.32229178,1.7932566153775784e-08,-5.9530187437853381e-10,9.0211331038479022e-08,1.4662340958159175e-08,1.0755937125960085e-07,2.7857943697845537e-07,7.7700726961257194e-08
0.32234241,1.0910559183975354e-08,-1.1274704078981412e-08,8.1077745701483287e-08,1.1195677864571146e-08,1.1532404118416375e-07,2.8517885452922416e-07,8.3649465970299749e-08
0.32239304,2.8556737893845872e-09,-2.2902686246759977e-08,7.2269260325950521e-08,6.4530911318562954e-09,1.2054300592211484e-07,2.8988954217449518e-07,8.8150470888170773e-08
0.32244368,-5.6969949383643139e-09,-3.4868580399006839e-08,6.354658202859738e-08,1.2392434800349556e-09,1.2411506697209757e-07,2.9315261310130927e-07,9.1634407574474757e-08
0.32249431,-1.5018498937743796e-08,-4.7340619055370009e-08,5.4513531191636625e-08,-4.3763678100856382e-09,1.2571257303956067e-07,2.9475973512788902e-07,9.3862046831640921e-08
0.32254495,-2.434599743977507e-08,-5.9389178924809366e-08,4.60430392699673e-08,-9.1996864745391001e-09,1.2639297568222993e-07,2.9570032556614427e-07,9.5755732469701628e-08
0.32259559,-3.3086065929472057e-08,-7.0529270684040974e-08,3.8593356819566668e-08,-1.2546959588911214e-08,1.2682976898438647e-07,2.9651822784790728e-07,9.7730071317779811e-08
0.32264622,-3.9787769914133965e-08,-8.0289772317361123e-08,3.2618105508213626e-08,-1.3806221273396155e-08,1.2773397140372324e-07,2.9779635822543528e-07,1.003573978338018e-07
0.32269686,-4.437291299450423e-08,-8.8589027217682166e-08,2.8205229109845446e-08,-1.2875434185335508e-08,1.2941241460591307e-07,2.9975134344546582e-07,1.0375546540628668e-07
0.32274749,-4.6670277391560706e-08,-9.4868963939379562e-08,2.5686084305525349e-08,-8.8448994893666761e-09,1.3293708720505566e-07,3.0339007613536167e-07,1.088190244290044e-07
0.32279812,-4.7228897032623754e-08,-9.9228714835815441e-08,2.4458299750467134e-08,-2.4473065761177642e-09,1.3868643587642136e-07,3.090700125644538e-07,1.1582487102930481e-07
0.32284876,-4.6422864729617096e-08,-1.0161780161301706e-07,2.4858164108677725e-08,6.2894154156063051e-09,1.4635041783774787e-07,3.1648381721873007e-07,1.2435744882059627e-07
0.32289939,-4.3798439883315852e-08,-1.014379844223717e-07,2.6928499073754029e-08,1.7324528984638796e-08,1.5604047350738188e-07,3.257863947290617e-07,1.3460850326677719e-07
0.32295003,-3.8806217782864335e-08,-9.869031424083429e-08,3.105732402022116e-08,3.1003085441961086e-08,1.6835461388043998e-07,3.3764053924861989e-07,1.4714669815334709e-07
0.32300067,-3.1179516779053507e-08,-9.3065519214607176e-08,3.7591359982616202e-08,4.7610074767194809e-08,1.8383261506543283e-07,3.5265895945034531e-07,1.6253961703197331e-07
0.3230513,-2.1040739795829752e-08,-8.4557499016982525e-08,4.650518845338202e-08,6.7018678470064848e-08,2.025492902183843e-07,3.7097408845155437e-07,1.8091023130308606e-07
0.32310194,-8.6514210048176465e-09,-7.3403753230135375e-08,5.7472654543348359e-08,8.8777746122036849e-08,2.2419198999355629e-07,3.9237199050858566e-07,2.0205723661768573e-07
0.32315257,6.048506756432647e-09,-5.9352230354619848e-08,7.0693324989666407e-08,1.1295349682630189e-07,2.4874746034199056e-07,4.1708316690515394e-07,2.2623816359961536e-07
0.3232032,2.2751057169190405e-08,-4.2720031177831399e-08,8.572899795436146e-08,1.3894597118806927e-07,2.7592752546521313e-07,4.4462175023489623e-07,2.5300731810103851e-07
0.32325384,4.1193268936552474e-08,-2.3807289978618707e-08,1.0220003254345139e-07,1.6622209535404989e-07,3.0531484193556505e-07,4.7450283857625323e-07,2.8192721855336118e-07
0.32330447,6.0876904374110516e-08,-3.0667731262146762e-09,1.1945991198571541e-07,1.9400258174929594e-07,3.3614830906184522e-07,5.0595006896755571e-07,3.1227389900843627e-07
0.32335511,8.1047007893178822e-08,1.8751291872519941e-08,1.3702139290797769e-07,2.2127825696134757e-07,3.6736665099606555e-07,5.378958719720004e-07,3.4303227411546543e-07
0.32340574,1.0106805182403475e-07,4.0983081673223024e-08,1.5400887209138601e-07,2.4723314397501655e-07,3.9804610822847127e-07,5.6941881436636913e-07,3.7333345661442273e-07
0.32345638,1.200535958113869e-07,6.2694751557201953e-08,1.6949767337283627e-07,2.7089080307236458e-07,4.270726959058118e-07,5.9942702239739346e-07,4.0213127923363942e-07
0.32350702,1.3708320816292835e-07,8.2944797613148818e-08,1.8249911530720452e-07,2.9138074486085589e-07,4.5343789458818677e-07,6.2684327413891725e-07,4.2838466125657459e-07
0.32355765,1.5131933632545876e-07,1.0088407345751994e-07,1.9256237574889493e-07,3.0798138815031917e-07,4.7628755459647997e-07,6.5074357716123565e-07,4.5119569994837883e-07
0.32360828,1.6262436297304218e-07,1.1637942449729478e-07,1.9980106237932458e-07,3.210895816982562e-07,4.9556538598623961e-07,6.7100758345890349e-07,4.704606793859536e-07
0.32365892,1.7149773777341998e-07,1.2991357707351196e-07,2.0490958428057675e-07,3.3131495746028432e-07,5.1184183183817831e-07,6.8813941760183424e-07,4.8669889717347283e-07
0.32370955,1.7796253933997333e-07,1.4150013011593503e-07,2.0808213146492436e-07,3.388896384563958e-07,5.2525614494187959e-07,7.022188922126751e-07,4.9999740249385851e-07
0.32376019,1.8204383764036403e-07,1.5113863571976872e-07,2.0947007237859549e-07,3.4383836882087455e-07,5.3601088597931877e-07,7.1340845193993835e-07,5.1051854672352492e-07
0.32381082,1.8455712097262219e-07,1.5962763175384796e-07,2.0997752379515953e-07,3.4743931640559045e-07,5.4515349488337855e-07,7.2267169708875933e-07,5.1921269294727858e-07
0.32386146,1.8551151998614271e-07,1.6687847757795554e-07,2.0942446709339712e-07,3.4954811723787211e-07,5.5231875166369196e-07,7.2952292540705821e-07,5.2565819994203022e-07
0.3239121,1.8468224536499987e-07,1.7266143278415467e-07,2.0760603972102657e-07,3.5017399646342391e-07,5.5764273424889711e-07,7.3414540457527031e-07,5.2998133403239971e-07
0.32396273,1.8193382303246565e-07,1.768154812480129e-07,2.042879052862171e-07,3.4918378018331837e-07,5.6108402683602129e-07,7.3651658236352237e-07,5.3212538960344664e-07
0.32401336,1.7717072834778515e-07,1.7922125014714021e-07,1.9924261225123582e-07,3.4636793120282406e-07,5.6251308424965729e-07,7.3655922011824829e-07,5.3198948875576338e-07
0.324064,1.7046915327138429e-07,1.7994537018275086e-07,1.9242373017833657e-07,3.4162124191836404e-07,5.6190860990531566e-07,7.3429935923180857e-07,5.2957996596680154e-07
0.32411463,1.619583196666344e-07,1.7912213733678914e-07,1.8387268692818529e-07,3.3484259671852719e-07,5.5925336857885292e-07,7.2978284517702026e-07,5.2491460005419197e-07
0.32416527,1.519432781013935e-07,1.7709069554040357e-07,1.7389853734695245e-07,3.2614063232889389e-07,5.5472785916043228e-07,7.2326032901409284e-07,5.1822534656868787e-07
0.3242159,1.318198514383065e-07,1.6525640511309544e-07,1.5381805186271175e-07,3.0643924850365787e-07,5.3914656679639424e-07,7.0551994635954992e-07,5.0038755182480549e-07
0.32426654,1.1116537200317417e-07,1.5082064447556027e-07,1.2621246987721334e-07,2.7171873113107692e-07,5.022020261579874e-07,6.619355067698708e-07,4.5973226745921528e-07
0.32431718,9.7376859681194528e-08,1.4701468596569574e-07,1.1606800823356202e-07,2.62478576498384e-07,4.9986075639167462e-07,6.5943598113334688e-07,4.5573515278250843e-07
0.32436781,7.515691909961662e-08,1.3427633869511882e-07,9.54022935099938e-08,2.3899022524539685e-07,4.8086201425268759e-07,6.3884822167794594e-07,4.3471017877081953e-07
0.32441844,5.4030488565108915e-08,1.2152392696765281e-07,7.436432635218253e-08,2.1276665045969703e-07,4.5800036120085569e-07,6.1404139855488313e-07,4.0986833863133348e-07
0.32446908,3.5150574548392739e-08,1.1038642783094295e-07,5.5130955138063116e-08,1.8654695008605467e-07,4.3436331582733158e-07,5.8855359899533549e-07,3.8451351126233073e-07
0.32451971,1.992327110594916e-08,1.0282666014798372e-07,3.9934273935722409e-08,1.6291849606171644e-07,4.1255853473217662e-07,5.6518785143951267e-07,3.6136967768213062e-07
0.32457035,9.6565977281232582e-09,9.9984541807974307e-08,3.0320013096409089e-08,1.4375091599124103e-07,3.9435475157428406e-07,5.4582566259114562e-07,3.4229659791127985e-07
0.32462098,4.1032652197583725e-09,1.0160358110364015e-07,2.5926074629698342e-08,1.2889284811254751e-07,3.793870126895768e-07,5.3010296719463661e-07,3.2698383365635092e-07
0.32467162,4.84458142849445e-09,1.0992774627385238e-07,3.1083956690854982e-08,1.2535778400913534e-07,3.7698384544402823e-07,5.2906614159732789e-07,3.2532928319063785e-07
0.32472226,5.2340919234834858e-09,1.1705178624125543e-07,3.4943460842900735e-08,1.1848761585631489e-07,3.6855081965856235e-07,5.2139223632344228e-07,3.1794757309435984e-07
0.32477289,5.134170528752806e-09,1.2198102918917259e-07,3.7201953952961729e-08,1.0894489842720828e-07,3.5569949996045899e-07,5.0931160683395042e-07,3.0667045920396268e-07
0.32482353,4.5946767733256474e-09,1.2510995386930163e-07,3.8737799437064684e-08,9.7955780675460154e-08,3.4018162381672249e-07,4.9485541083801136e-07,2.9334717159449762e-07
0.32487416,4.8638192075699384e-09,1.2783616577016425e-07,4.1199508907558984e-08,8.72667990192514e-08,3.2405783706220779e-07,4.800706644013068e-07,2.799478138524796e-07
0.32492479,7.8398771470670483e-09,1.3245580311960503e-07,4.680737997724064e-08,7.9650681468974307e-08,3.1005168571439127e-07,4.6810222407102544e-07,2.6951884350567939e-07
0.32497543,1.5368246432418606e-08,1.410757218793826e-07,5.7861312697680761e-08,7.7458585593002349e-08,3.0082537847493263e-07,4.6139586570874277e-07,2.6448180345909506e-07
0.32502606,2.6474823748835237e-08,1.5281804483850826e-07,7.3509666712239506e-08,7.9991341483997628e-08,2.9558176100225161e-07,4.5892548936070315e-07,2.6385193531409544e-07
0.3250767,4.097218797332169e-08,1.6778288571094333e-07,9.4199696561636385e-08,8.8347625155731435e-08,2.9570605198322405e-07,4.6218043128990799e-07,2.6894306636585706e-07
0.32512734,5.5675722544458762e-08,1.8256566645666254e-07,1.1639178436567208e-07,9.9286639983453316e-08,2.9786038665703014e-07,4.676779766876416e-07,2.7627795834346645e-07
0.32517797,7.1280465827030403e-08,1.9769239313482458e-07,1.4042605742122349e-07,1.1353527140439801e-07,3.0267806056248579e-07,4.759031692836504e-07,2.8634279389548236e-07
0.32522861,8.6928679313539778e-08,2.1221102833478714e-07,1.6508417943170369e-07,1.2956502576174178e-07,3.092708213902225e-07,4.8585161458473724e-07,2.9812024869795295e-07
0.32527924,1.0195932024735299e-07,2.2540697415601043e-07,1.8925460724418484e-07,1.4676901294497058e-07,3.1686310356305777e-07,4.9667259594569519e-07,3.1075304158972326e-07
0.32532987,1.1558809328263873e-07,2.3645368462368836e-07,2.1306576013159653e-07,1.6416769578896463e-07,3.2442118043259051e-07,5.072896066973783e-07,3.2315730898991223e-07
0.32538051,1.2717089864121529e-07,2.446661315426754e-07,2.3598527171528003e-07,1.8081333456020288e-07,3.3118838145182071e-07,5.1696036951947695e-07,3.3445395755657898e-07
0.32543114,1.362879173099499e-07,2.4982786027372756e-07,2.5627092388040384e-07,1.9622265650149236e-07,3.3692779807647807e-07,5.255304125848271e-07,3.4457498065939348e-07
0.32548178,1.4277191152222186e-07,2.5174018752458491e-07,2.7287304421611507e-07,2.0963453541245146e-07,3.4102763109811655e-07,5.3242887763457402e-07,3.5290990056434524e-07
0.32553242,1.4617999207814223e-07,2.4968774680025654e-07,2.8468381336772781e-07,2.1972691569701431e-07,3.4214119762667327e-07,5.3626520738251749e-07,3.5813313457835296e-07
0.32558305,1.4680608108252438e-07,2.4454895285592326e-07,2.9107784392197e-07,2.250949422002825e-07,3.3837295748235108e-07,5.3481665025980713e-07,3.5830590236597831e-07
0.32563369,1.4563323197357385e-07,2.3742391051752923e-07,2.9316204808970468e-07,2.2718396631554983e-07,3.3163625220987579e-07,5.3036667697317994e-07,3.5547349932039988e-07
0.32568432,1.4290273842373551e-07,2.2849194854098319e-07,2.9045421893181857e-07,2.2656646019564539e-07,3.2275433937321348e-07,5.239963931071481e-07,3.5056543199421894e-07
0.32573495,1.3458149541658857e-07,2.1323643840597947e-07,2.7708718381108789e-07,2.1653554565624374e-07,3.0403825261245874e-07,5.0744987592254157e-07,3.3579212699190105e-07
0.32578559,1.2125340435878263e-07,1.9301737134258635e-07,2.5782058987549562e-07,2.0212970622128997e-07,2.8204926636175332e-07,4.8847146143602841e-07,3.1796853965362745e-07
0.32583622,1.0946889490515341e-07,1.7367634795240227e-07,2.3855422398329196e-07,1.8803039177040417e-07,2.60688764090315e-07,4.7053175229545856e-07,3.0097046029476731e-07
0.32588686,9.8861644199383146e-08,1.5564868197091932e-07,2.1915850967672485e-07,1.7357666899446865e-07,2.3881619102361588e-07,4.5225345653392969e-07,2.8354933413774491e-07
0.32593749,8.6073071055284145e-08,1.3578358025837436e-07,1.9507052493795122e-07,1.5265831019940299e-07,2.087364983572897e-07,4.2490714082146442e-07,2.5772520082670524e-07
0.32598813,7.4322997432549338e-08,1.1666382535740284e-07,1.6973325402130348e-07,1.2900994627611599e-07,1.743709485334746e-07,3.9256207359363215e-07,2.2741353102353462e-07
0.32603877,6.3220418803036482e-08,9.9228339648772941e-08,1.4452419462901187e-07,1.0458205015503231e-07,1.3814452048943496e-07,3.579427767667834e-07,1.9506101826290544e-07
0.3260894,5.032812271123215e-08,7.9988885790958396e-08,1.1652572677124439e-07,7.6786006828076845e-08,9.7782474316806675e-08,3.18906835505185e-07,1.5836658284573778e-07
0.32614003,4.0773719875634138e-08,6.4616825183515329e-08,9.2234956260468168e-08,5.3065305646257075e-08,5.9989574437997838e-08,2.822895180079328e-07,1.2399042241434526e-07
0.32619067,3.4865486080940501e-08,5.3574308393688625e-08,7.1470028944976968e-08,3.2688662774992802e-08,2.5409175849850006e-08,2.4862695039970317e-07,9.248907179512041e-08
0.3262413,3.1459312342532538e-08,4.5612485117682983e-08,5.292657514322295e-08,1.3987701083929451e-08,-7.3840843109552401e-09,2.1634460974456989e-07,6.2345082969008669e-08
0.32629194,3.0680076087096711e-08,4.1349712360094773e-08,3.8349591294552407e-08,-8.9812123998948234e-10,-3.5336111020770663e-08,1.8840226104525286e-07,3.6256786448284441e-08
0.32634257,3.2215443187777642e-08,4.0522307623808967e-08,2.8170576061991408e-08,-1.1196021583414443e-08,-5.7692325467627368e-08,1.6628864226088208e-07,1.5455582144264503e-08
0.32639321,3.5825557880541677e-08,4.2868895450612622e-08,2.2574358627106734e-08,-1.6244929389026567e-08,-7.3590912724937514e-08,1.5111753924315527e-07,8.7629882790524567e-10
0.32644385,4.0122705529184122e-08,4.6848530034364617e-08,2.0233863297926793e-08,-1.7176793226754154e-08,-8.4216162409163722e-08,1.4161089337466011e-07,-8.7786613918652908e-09
0.32649448,4.4626013134152932e-08,5.1751138758165264e-08,2.0550965996566822e-08,-1.4757981289787765e-08,-9.0140894195304052e-08,1.3703346708693732e-07,-1.4203288068602347e-08
0.32654511,4.8854044970809259e-08,5.6612051543962988e-08,2.199860701160782e-08,-1.1296234350228813e-08,-9.457279465968799e-08,1.3342433111810585e-07,-1.8878592745646871e-08
0.32659575,5.1609128025765574e-08,5.9795449153681821e-08,2.2747524729421093e-08,-9.8518559142885226e-09,-1.0132649765305578e-07,1.2636346122114708e-07,-2.6781013702035757e-08
0.32664638,5.2493163690917821e-08,6.0729277262754609e-08,2.1916923584062651e-08,-1.1315774490493451e-08,-1.1142107487749709e-07,1.1476151871279645e-07,-3.8913034215935171e-08
0.32669702,5.1106269122564997e-08,5.8929114441930713e-08,1.8887991671956985e-08,-1.6282384569646849e-08,-1.2503237878146818e-07,9.812096137528332e-08,-5.5774052351760723e-08
0.32674765,4.7890478334737462e-08,5.4993019522294621e-08,1.4605211480265129e-08,-2.3190866491563e-08,-1.3981567535393645e-07,7.9285514064494885e-08,-7.4845119923555268e-08
0.32679829,4.2800595147572344e-08,4.8845232017409293e-08,8.9290785600345258e-09,-3.2134365015071293e-08,-1.5566886132699565e-07,5.839367056434355e-08,-9.6021000623168925e-08
0.32684893,3.6178027670260619e-08,4.067527974344382e-08,1.6597754139267974e-09,-4.4446901356983729e-08,-1.7351825076490843e-07,3.4226587312801025e-08,-1.2027076972049336e-07
0.32689956,2.8708506786492902e-08,3.136784336791152e-08,-6.5557237311036939e-09,-5.8333354977717568e-08,-1.9173562349297018e-07,8.7224050090271382e-09,-1.4584442840305661e-07
0.32695019,2.0826698479972958e-08,2.0405107663960766e-08,-1.5997900847053776e-08,-7.2496897110798859e-08,-2.0889313272493129e-07,-1.6426643297174489e-08,-1.7118026794682192e-07
0.32700083,1.2921685711746288e-08,9.4388748795975546e-09,-2.5254918030710996e-08,-8.6020883406605274e-08,-2.2447135336604201e-07,-3.9872854928696574e-08,-1.9500869961456893e-07
0.32705146,5.3183000096677608e-09,-1.3002355728323718e-09,-3.3705687801042963e-08,-9.8252420545388659e-08,-2.3709507187083842e-07,-6.0570214180122365e-08,-2.1634518720128673e-07
0.3271021,-1.6508387236479878e-09,-1.1572850969830188e-08,-4.1027833181698187e-08,-1.0868587467378255e-07,-2.4598130965438279e-07,-7.7615482154025211e-08,-2.3432987907508253e-07
0.32715273,-7.832095765157261e-09,-2.1329686262862645e-08,-4.7326104266126241e-08,-1.1740649301182286e-07,-2.5126057868285109e-07,-9.1081190211689039e-08,-2.4896745130647055e-07
0.32720337,-1.3263054432561272e-08,-3.070295298808115e-08,-5.2974626091567566e-08,-1.248945462862509e-07,-2.5362349003607336e-07,-1.0160349096717016e-07,-2.6076627330238351e-07
0.32725401,-1.8136786768296431e-08,-3.9941641617516257e-08,-5.8475768505880918e-08,-1.3179054074068462e-07,-2.5393780139092521e-07,-1.0999751975425698e-07,-2.7041845047061733e-07
0.32730464,-2.2352894624465969e-08,-4.8962563415198805e-08,-6.3972837431135658e-08,-1.3837013278073943e-07,-2.5266241494123768e-07,-1.1662129976127675e-07,-2.7818481327770696e-07
0.32735528,-2.6226761848111899e-08,-5.8040464164532078e-08,-6.9862602121154796e-08,-1.4512900582205778e-07,-2.504054736808595e-07,-1.2190752798161721e-07,-2.8445883115754468e-07
0.32740591,-2.9993402707044287e-08,-6.7350456415556221e-08,-7.6384372743700358e-08,-1.5281194485894214e-07,-2.4799399733808005e-07,-1.2650689679459621e-07,-2.8987092452292162e-07
0.32745654,-3.3355247414607936e-08,-7.6483468764366596e-08,-8.3066172381747452e-08,-1.593822530809614e-07,-2.4483424178069903e-07,-1.2962468136834515e-07,-2.9366129004990588e-07
0.32750718,-3.7636604837241816e-08,-8.6710536139520116e-08,-9.1211509975794279e-08,-1.670290027437077e-07,-2.4272080418627901e-07,-1.3297138407625308e-07,-2.9747397082500038e-07
0.32755781,-4.4071722900266026e-08,-9.9210266580890628e-08,-1.0197446997650886e-07,-1.7723019440436415e-07,-2.4321631329130289e-07,-1.3800288732585004e-07,-3.0274335202911369e-07
0.32760845,-5.2397764889375193e-08,-1.1364375189592556e-07,-1.1442184351950298e-07,-1.8974192187100666e-07,-2.4640212197845757e-07,-1.4479256790993664e-07,-3.0949406239139187e-07
0.32765909,-6.2975516422006464e-08,-1.3030692847013273e-07,-1.2826724887826185e-07,-2.0478355649175897e-07,-2.5244744716861114e-07,-1.5400763157724797e-07,-3.1835548890355936e-07
0.32770972,-7.446149109928121e-08,-1.4779264344390861e-07,-1.4247998034816476e-07,-2.2074569233548194e-07,-2.6038928668907784e-07,-1.6442750550933242e-07,-3.2809016664133803e-07
0.32776036,-8.6276620749618782e-08,-1.6544893938507481e-07,-1.5645392062196113e-07,-2.3674299482414235e-07,-2.697112372029225e-07,-1.7553692910840007e-07,-3.3818869038288563e-07
0.32781099,-9.8592052531815556e-08,-1.8333739705029703e-07,-1.702160559421893e-07,-2.5254800623664966e-07,-2.8039420499400835e-07,-1.8742416080388543e-07,-3.487685078534047e-07
0.32786162,-1.10873450612043e-07,-2.0076814481887117e-07,-1.8307772146341285e-07,-2.6724143762729934e-07,-2.9164441131568875e-07,-1.9945443296051491e-07,-3.592483654601383e-07
