Physical Time (s),phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv1,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv2,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv3,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv4,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv5,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv6,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv7
0.08471236,1.8862308398086576e-07,2.0121354556534453e-07,9.2515013647054524e-07,1.3987981375929302e-06,3.4056283761666246e-06,4.0367458018126191e-06,2.3697784226016217e-06
0.08476299,2.1246520793090035e-07,2.2660367313395637e-07,9.685495029083608e-07,1.461207237514874e-06,3.4704169365919086e-06,4.1429464653500712e-06,2.3819555021746709e-06
0.08481363,2.3539762817330959e-07,2.509496820350341e-07,1.0100510596869762e-06,1.52185261223492e-06,3.5326087105382084e-06,4.2472204925747017e-06,2.3932890558807985e-06
0.08486426,2.5868539467398662e-07,2.7586542835353554e-07,1.0510893694612076e-06,1.5820631592010536e-06,3.5933785835443331e-06,4.3506409965891999e-06,2.405559541981834e-06
0.0849149,2.7955131648887115e-07,2.9782728299780455e-07,1.0880383015258623e-06,1.6381114974224781e-06,3.6489375012483343e-06,4.4493232404893194e-06,2.4152579108927096e-06
0.08496553,3.013370653681784e-07,3.2111425156301487e-07,1.1252021972196726e-06,1.6941901231656268e-06,3.7034122288132828e-06,4.5470759169763439e-06,2.4266303797201698e-06
0.08501617,3.2458752550101511e-07,3.4582378947716488e-07,1.1627230452103784e-06,1.750173583229605e-06,3.7565376151774756e-06,4.6433841338183078e-06,2.4398262927407998e-06
0.0850668,3.4792827847234223e-07,3.7068037604336398e-07,1.1993962494490051e-06,1.8046555518508616e-06,3.8068184373709479e-06,4.736453855678876e-06,2.4532437728600104e-06
0.08511743,3.7016087690832947e-07,3.946002241950959e-07,1.2346658806905012e-06,1.8565008658971434e-06,3.8530011172724277e-06,4.8247641851463198e-06,2.4656210487235113e-06
0.08516807,3.9072508388512323e-07,4.170568863888762e-07,1.2672649574064246e-06,1.9052194676100517e-06,3.8945560327845894e-06,4.9075597353884497e-06,2.4762841402651234e-06
0.0852187,4.1080682403105776e-07,4.3918006276505006e-07,1.298890151764311e-06,1.9521470522490788e-06,3.932767329794767e-06,4.9859257521229742e-06,2.4862717936874031e-06
0.08526934,4.3147844178221439e-07,4.6200487098941709e-07,1.3309208054725457e-06,1.9984984036300941e-06,3.9688255659199433e-06,5.0609490899064411e-06,2.4967379091914967e-06
0.08531997,4.5179057736268492e-07,4.8445501093085346e-07,1.3625091376997183e-06,2.0434659572466849e-06,4.0019638356025142e-06,5.1316693987755413e-06,2.5066915747096343e-06
0.08537061,4.7050194012717001e-07,5.0497697490150388e-07,1.3921620101030865e-06,2.0855558664502024e-06,4.030635388407522e-06,5.1963351158837028e-06,2.5144910371221538e-06
0.08542124,4.8945330745615272e-07,5.2532361351736854e-07,1.4217521633317393e-06,2.1270443054375063e-06,4.0573999289618458e-06,5.2575211683830611e-06,2.5223995027691913e-06
0.08547188,5.0823350761939036e-07,5.4495337911317593e-07,1.4507725877004371e-06,2.1676579597832358e-06,4.0821641023551093e-06,5.3150768475988664e-06,2.5300410089281042e-06
0.08552251,5.2623717716674226e-07,5.6325082105212395e-07,1.4786875006514256e-06,2.2070917509995314e-06,4.1048613069647573e-06,5.3689559550345049e-06,2.5369487018927437e-06
0.08557315,5.4243227533237929e-07,5.7913605684780832e-07,1.5042992356945823e-06,2.2441424943039095e-06,4.1245636654771592e-06,5.4182205503781649e-06,2.5419784179946436e-06
0.08562378,5.5606104076545201e-07,5.9182766330863198e-07,1.5266422854983856e-06,2.2777361486163593e-06,4.140516636816678e-06,5.4621737864116855e-06,2.5443228826727391e-06
0.08567442,5.6743583371486958e-07,6.0182156281181086e-07,1.5461943736666166e-06,2.3083287974572984e-06,4.1536111112633397e-06,5.50212168576431e-06,2.5450671891343058e-06
0.08572505,5.7693087625577761e-07,6.0957299163647678e-07,1.5632505226516782e-06,2.3360253078282032e-06,4.1642238703583994e-06,5.5385433891872944e-06,2.5444857641974726e-06
0.08577569,5.8515906520669063e-07,6.1579871465417327e-07,1.578409507984992e-06,2.3612329420503923e-06,4.1730048286510514e-06,5.5722656515398988e-06,2.5434482922683692e-06
0.08582632,5.9244649788728431e-07,6.208353779243596e-07,1.591824691606216e-06,2.3839108987613277e-06,4.1801617495116065e-06,5.6035350902962098e-06,2.5423564355342258e-06
0.08587696,5.9835806989423555e-07,6.2447763157758581e-07,1.6032921106883845e-06,2.4036798344442559e-06,4.185436508500259e-06,5.6322029087282561e-06,2.5417549653359819e-06
0.08592759,6.0861625127319064e-07,6.3407267868921217e-07,1.6229175227093884e-06,2.4339641859420937e-06,4.2049077373507629e-06,5.6790166197808665e-06,2.5480776277248515e-06
0.08597823,6.1518328889914305e-07,6.3861784519768029e-07,1.6342694773552023e-06,2.4515543406400981e-06,4.210234201951139e-06,5.7071459493223228e-06,2.5524825216836921e-06
0.08602886,6.2100001231587723e-07,6.4177529771035275e-07,1.6426662451356278e-06,2.4637947185760418e-06,4.2101732622619989e-06,5.728154252506237e-06,2.5585701510289903e-06
0.0860795,6.2731333040171637e-07,6.45066838819936e-07,1.6502374491080137e-06,2.4735604300210798e-06,4.2079905134525146e-06,5.7464489194937641e-06,2.5681688337958871e-06
0.08613013,6.340851266741777e-07,6.4847272747861086e-07,1.6571502264968103e-06,2.4813022568011712e-06,4.2040620643412837e-06,5.7627865827329647e-06,2.5813259083343287e-06
0.08618077,6.4046239303103762e-07,6.5121276481251576e-07,1.6625250126599812e-06,2.4863168023135851e-06,4.1974955735486994e-06,5.7764691745070609e-06,2.5972609359460943e-06
0.0862314,6.4511826084626631e-07,6.5193693377426656e-07,1.6648817001431694e-06,2.4872628187858622e-06,4.186741373231163e-06,5.7859662631475365e-06,2.6143867085504176e-06
0.08628204,6.4744209103332402e-07,6.5000160050636022e-07,1.6635190494289e-06,2.4836804829561466e-06,4.1713028099390975e-06,5.7908712610435448e-06,2.6317613480540533e-06
0.08633267,6.4675417772978284e-07,6.4492798954429326e-07,1.6583941576610253e-06,2.4763724401857989e-06,4.1523686822911048e-06,5.793271972256405e-06,2.648151937811488e-06
0.08638331,6.4302326754080485e-07,6.3669474050284128e-07,1.6494274087693e-06,2.4654766737627154e-06,4.1299334706452033e-06,5.7932332164653075e-06,2.6628900745224204e-06
0.08643394,6.3709736347038542e-07,6.2587701298521637e-07,1.6364706688079191e-06,2.4501912323810109e-06,4.102469647627619e-06,5.7879714571190518e-06,2.6757327248085617e-06
0.08648458,6.30455561228746e-07,6.1389933639092295e-07,1.6207696628832335e-06,2.4316936154491415e-06,4.0709237786162274e-06,5.7779874944005451e-06,2.6873892231896751e-06
0.08653521,6.2214679722520073e-07,6.0000795175809164e-07,1.6019265959064679e-06,2.4100138221026373e-06,4.0355010170895148e-06,5.7637304395061559e-06,2.6960816835540087e-06
0.08658585,6.1132605966633727e-07,5.8241938320431253e-07,1.576594522272541e-06,2.3796913362550892e-06,3.9889963056269754e-06,5.7348567395076089e-06,2.700036604428385e-06
0.08663648,6.0173857128456606e-07,5.6623950195615441e-07,1.5521326215584581e-06,2.3504389621696599e-06,3.9426821585757658e-06,5.7056094565361054e-06,2.7032068020036877e-06
0.08668712,5.9168020414902058e-07,5.4924189940747644e-07,1.526830620077817e-06,2.3205276935776659e-06,3.8946927609284558e-06,5.6737630115945548e-06,2.7035345828946937e-06
0.08673775,5.8065607732384571e-07,5.3028068243860779e-07,1.5007611231419413e-06,2.2900829545996101e-06,3.8449785463104489e-06,5.6389368119254099e-06,2.7007255868208195e-06
0.08678839,5.6954549789761139e-07,5.1459343844009485e-07,1.4746847584834208e-06,2.2598445241774298e-06,3.7939955161975114e-06,5.6010655277015555e-06,2.6956308105549356e-06
0.08683903,5.5941988348885153e-07,5.0165459545259928e-07,1.4498408155005245e-06,2.2313702884867121e-06,3.7432385467267931e-06,5.5616291046677431e-06,2.6894558293189291e-06
0.08688966,5.5077850688191127e-07,4.8923410672302188e-07,1.4267416692226834e-06,2.2053898532596228e-06,3.6934001017351978e-06,5.5212691205302873e-06,2.6829528924779267e-06
0.0869403,5.4438997461632889e-07,4.8035088197049298e-07,1.40636509338882e-06,2.1830665558738435e-06,3.6456683391940545e-06,5.4811030002698628e-06,2.6774067880323118e-06
0.08699093,5.4144975162069861e-07,4.7520828889154232e-07,1.3885806588879426e-06,2.1644637164668751e-06,3.6002835953751098e-06,5.4415386325647532e-06,2.6730860905541675e-06
0.08704157,5.4115657636544011e-07,4.7397389710535227e-07,1.3738591880251483e-06,2.1500817031989106e-06,3.5580188791148776e-06,5.4035304931051985e-06,2.6708480080669707e-06
0.0870922,5.4536757251870032e-07,4.7787122068629215e-07,1.3635454624166609e-06,2.1411784134168811e-06,3.5204170469564446e-06,5.3688622118717746e-06,2.6722176330326187e-06
0.08714284,5.5150179736803136e-07,4.8449204130142156e-07,1.355356311623671e-06,2.1354129559123511e-06,3.4855260854058855e-06,5.3359541567057389e-06,2.6750919396711479e-06
0.08719347,5.5926252482946897e-07,4.9358432730816311e-07,1.3490601624781427e-06,2.1323038447646339e-06,3.4531416868761195e-06,5.3047554749925241e-06,2.6793989578960199e-06
0.08724411,5.6834158240334183e-07,5.0463453447743099e-07,1.3443194655861438e-06,2.1312285585331921e-06,3.422953440363227e-06,5.2751967462064454e-06,2.685566242228584e-06
0.08729474,5.7745429694931185e-07,5.1611997524795943e-07,1.3394184220043558e-06,2.1298469554955474e-06,3.3925815160251817e-06,5.2447023753643485e-06,2.6925143066939962e-06
0.08734538,5.8566373167379131e-07,5.2694038103681124e-07,1.3332427460767455e-06,2.1266765211247499e-06,3.3606283368756097e-06,5.2120167523987027e-06,2.6994677856027614e-06
0.08739601,5.912592872591172e-07,5.3497302721397392e-07,1.3230471227997697e-06,2.117901865708673e-06,3.3228010761454905e-06,5.1717774972253872e-06,2.7045564516480179e-06
0.08744665,5.9428715671759781e-07,5.4027948654918975e-07,1.3093941050096132e-06,2.1042216142307194e-06,3.2800310562672155e-06,5.1258148034901997e-06,2.7078121497677872e-06
0.08749728,5.9405749147733876e-07,5.4194561460765448e-07,1.2911622352774943e-06,2.0846872047670196e-06,3.2313304275608601e-06,5.0734161493415343e-06,2.7089685966289688e-06
0.08754792,5.8756449900288972e-07,5.3695029380815382e-07,1.2656260790925276e-06,2.0565480387703469e-06,3.1741658235866087e-06,5.0125439884974114e-06,2.7054757876106732e-06
0.08759855,5.9792099538782966e-07,5.4801095522303036e-07,1.2559985124055166e-06,2.0430075690514882e-06,3.1318819855248256e-06,4.9665854415597609e-06,2.7201106205965323e-06
0.08764919,5.9315092773982956e-07,5.4399420813352136e-07,1.2305550913700822e-06,2.0125271093711611e-06,3.0723522851398799e-06,4.9043938020137204e-06,2.7206684325993926e-06
0.08769982,5.8722440004761465e-07,5.3855855742509495e-07,1.2036407414880056e-06,1.979559988726699e-06,3.0108958202157833e-06,4.8405345591691738e-06,2.7208551379129625e-06
0.08775045,5.7348645569592247e-07,5.2524979027925888e-07,1.1689985499302034e-06,1.9379164712809496e-06,2.941462258245204e-06,4.7688558127911893e-06,2.7135735869406829e-06
0.08780109,5.5689018964200524e-07,5.0907626883780168e-07,1.1313815576608608e-06,1.8930499516652687e-06,2.869633482815119e-06,4.6948869215733211e-06,2.7034814886197802e-06
0.08785172,5.3898312537401516e-07,4.9164771862674971e-07,1.0926225780682898e-06,1.8471515025056475e-06,2.7976644033164084e-06,4.6210688974048028e-06,2.6916146376778562e-06
0.08790236,5.2200492030042321e-07,4.7518877865288894e-07,1.0550419707212764e-06,1.8021397922954796e-06,2.7278267744242562e-06,4.5492699946236348e-06,2.6797802462532805e-06
0.08795299,5.0702265859740239e-07,4.6080609040125111e-07,1.0197858147191561e-06,1.7608471461095665e-06,2.661592653271848e-06,4.4807941672451001e-06,2.6689325506222517e-06
0.08800363,4.9341100899277039e-07,4.4783766049062981e-07,9.8600295635240265e-07,1.720378906084435e-06,2.5978168622566005e-06,4.4136877170079951e-06,2.6576950875967034e-06
0.08805426,4.8023707672767192e-07,4.3532009389908702e-07,9.5258533284528704e-07,1.6812357482285576e-06,2.5354319231423729e-06,4.3464490118656419e-06,2.644829012532978e-06
0.0881049,4.6702663873786485e-07,4.2273671917651457e-07,9.1883475543842528e-07,1.6425858678218238e-06,2.473767509649668e-06,4.2780601724709661e-06,2.6296394500876463e-06
0.08815553,4.5208447496902548e-07,4.0832810733388802e-07,8.8281021535089964e-07,1.6022519421516103e-06,2.4109209975689697e-06,4.2061705437489796e-06,2.6102959341991087e-06
0.08820617,4.3758473997258299e-07,3.9417484626140156e-07,8.4640294307134796e-07,1.5618567767177809e-06,2.3486150142316926e-06,4.1322899234285862e-06,2.5887697429802295e-06
0.0882568,4.2389383847826463e-07,3.8059711740298591e-07,8.0986109507627138e-07,1.52151092253987e-06,2.2870754785699946e-06,4.0566413145703572e-06,2.5656722905101501e-06
0.08830744,4.0789042154265804e-07,3.6443471886179165e-07,7.7000068512282855e-07,1.477904624027678e-06,2.2230505464449472e-06,3.9760762598286721e-06,2.5381453097956772e-06
0.08835807,3.8986453211898658e-07,3.4597065790992284e-07,7.2709243975860926e-07,1.4311904052447823e-06,2.1567576441274165e-06,3.8910176499700548e-06,2.5068123098263301e-06
0.08840871,3.6914292739813096e-07,3.2463715603317482e-07,6.8061870051357806e-07,1.380705044053494e-06,2.0875375995613792e-06,3.8012265426820234e-06,2.4717277942429106e-06
0.08845934,3.4633525486966943e-07,3.011891894705315e-07,6.3140229892697113e-07,1.3270970980776272e-06,2.0160196895362451e-06,3.7076015982976668e-06,2.4338629692868218e-06
0.08850998,3.2236329896719991e-07,2.7700418024649683e-07,5.8050210960781053e-07,1.2714800263043186e-06,1.9432587514361191e-06,3.611494378892604e-06,2.3947242650429441e-06
0.08856061,2.9802072910487021e-07,2.520523849186768e-07,5.2907562878305808e-07,1.2149308463657055e-06,1.8702828520403922e-06,3.5144249941179582e-06,2.3558823552841599e-06
0.08861125,2.7388594454925468e-07,2.2756817461439343e-07,4.7772612099755407e-07,1.156887677163957e-06,1.7972621480872095e-06,3.4168497654084173e-06,2.3183556505386337e-06
0.08866188,2.506156866442779e-07,2.0414184615100856e-07,4.2731875719686897e-07,1.0982609129069008e-06,1.7246166883090937e-06,3.319554193041179e-06,2.2828776290058088e-06
0.08871252,2.2887490885269303e-07,1.823828536762134e-07,3.7898963743993545e-07,1.0403796662770136e-06,1.6531624452294074e-06,3.2238127494116918e-06,2.2505134652229009e-06
0.08876315,2.0895993193017437e-07,1.6274980128263861e-07,3.3338498895010555e-07,9.8383866101010655e-07,1.5831102651060951e-06,3.1300451605060798e-06,2.2218084141533747e-06
0.08881379,1.9097243755921898e-07,1.4553387127620036e-07,2.9053856077679732e-07,9.2885550950585092e-07,1.5145024110115442e-06,3.0381174534008476e-06,2.1972572430943376e-06
0.08886442,1.7530936489197145e-07,1.3093511089997672e-07,2.507093707611493e-07,8.7580648309173521e-07,1.4475557807430686e-06,2.9484086530909433e-06,2.1771590956932313e-06
0.08891506,1.6105183676419351e-07,1.1773825045954595e-07,2.1283661164921775e-07,8.2371586792568695e-07,1.3811133453053611e-06,2.8597224188590677e-06,2.1601741460832732e-06
0.08896569,1.4738948158316437e-07,1.0537033658948829e-07,1.764570482342833e-07,7.7210196515843139e-07,1.3146384410990968e-06,2.771086648278586e-06,2.1456902410768667e-06
0.08901633,1.3344185154846215e-07,9.3239389859463752e-08,1.4114789623807635e-07,7.2059967338482709e-07,1.2476586128667507e-06,2.6818696322068235e-06,2.1329285544855138e-06
0.08906696,1.1885789234779652e-07,8.0695499389792101e-08,1.0643170371293334e-07,6.6884960233800701e-07,1.17971783897236e-06,2.5912280499379478e-06,2.1212039659788308e-06
0.0891176,1.0181934521855328e-07,6.5633511183798384e-08,7.0158575679315692e-08,6.1474496201080482e-07,1.1083638250015391e-06,2.4967588447508525e-06,2.1082274292750154e-06
0.08916823,8.4455165485651383e-08,5.0022629863041091e-08,3.4322381259355308e-08,5.6048542808659509e-07,1.0365037908917914e-06,2.4008699353244548e-06,2.0957717565622096e-06
0.08921887,6.7150307997576991e-08,3.4121057216954652e-08,-7.2439903368890099e-10,5.0691079523866599e-07,9.6472740773075676e-07,2.3044649164237612e-06,2.0834940880151409e-06
0.0892695,4.905958987426083e-08,1.6975892907548116e-08,-3.5889332597528154e-08,4.5353302135250675e-07,8.9268922803949719e-07,2.2073030610771431e-06,2.0700660612429362e-06
0.08932014,3.0853839372386367e-08,-8.3987613620591523e-10,-7.0609860867496472e-08,4.011084854877081e-07,8.2139923085444242e-07,2.1102789722514365e-06,2.0556577313755005e-06
0.08937077,1.2235402417752566e-08,-1.9660970393189389e-08,-1.0534389856576518e-07,3.4924972819083689e-07,7.5051014953870239e-07,2.0128994643117428e-06,2.0395925037199525e-06
0.08942141,-7.2113243530198751e-09,-4.000967058513388e-08,-1.4085189774433581e-07,2.9710568321777291e-07,6.7937054053764112e-07,1.9138668441229761e-06,2.0209968281910535e-06
0.08947205,-2.8296555560825973e-08,-6.2951083987192233e-08,-1.7890268823705356e-07,2.4224233113585357e-07,6.0524156596340749e-07,1.8092058042869145e-06,1.9982431488000303e-06
0.08952268,-5.072404228814e-08,-8.8308278792948995e-08,-2.1993334193831984e-07,1.8394243555757276e-07,5.2726558085322528e-07,1.6972743377486467e-06,1.9710063966598931e-06
0.08957332,-7.3487922853905492e-08,-1.1492419460931934e-07,-2.6274297365442789e-07,1.2388792805948181e-07,4.4747762168270843e-07,1.5806956731050819e-06,1.9402387747882589e-06
0.08962395,-9.4040357724621637e-08,-1.3955179165566646e-07,-3.0284516539947506e-07,6.8224596195788285e-08,3.7323337136618167e-07,1.4696714564738598e-06,1.9095408388841641e-06
0.08967459,-1.1153044393520043e-07,-1.6108342797730667e-07,-3.3927351294735932e-07,1.9915576778879381e-08,3.0817756528169066e-07,1.3695529047977484e-06,1.880218992447618e-06
0.08972522,-1.3221272378141394e-07,-1.8637420795642398e-07,-3.8051278840523969e-07,-3.2633162379069138e-08,2.3903001004053013e-07,1.2627928160354598e-06,1.8451779514329265e-06
0.08977586,-1.5580753315689259e-07,-2.1544421086215823e-07,-4.2541700669239591e-07,-8.8388300912970161e-08,1.6691814821672362e-07,1.150563408174678e-06,1.8053678791794331e-06
0.08982649,-1.7838847593597641e-07,-2.4397745586414277e-07,-4.699458794720319e-07,-1.4323089333722441e-07,9.6085855196665441e-08,1.0372551061902133e-06,1.7649379370384338e-06
0.08987713,-2.0035842584520662e-07,-2.7215899397315268e-07,-5.1450591725408752e-07,-1.9754120657546406e-07,2.6197462792585102e-08,9.2258377843782539e-07,1.7236473901640665e-06
0.08992776,-2.2149655246405177e-07,-2.9988288289438721e-07,-5.5858565935106594e-07,-2.5060835875790594e-07,-4.1871117303351211e-08,8.0782450967387886e-07,1.6821760160520616e-06
0.0899784,-2.3984049649284735e-07,-3.2470023880477697e-07,-5.9872636931528718e-07,-2.9776234844728732e-07,-1.0258249131259094e-07,7.006525991679891e-07,1.6434578653702245e-06
0.09002903,-2.5965077985703333e-07,-3.5194902389551111e-07,-6.4291914849440479e-07,-3.5044224128208482e-07,-1.6968454013056131e-07,5.8165937386174865e-07,1.6014123847805797e-06
0.09007967,-2.8133179810608611e-07,-3.8140783540712083e-07,-6.8969648892684294e-07,-4.0573411911533945e-07,-2.3924690290885858e-07,4.5764845268416224e-07,1.557074952760299e-06
0.0901303,-2.9714830448799545e-07,-4.0509147382919256e-07,-7.3086994156333237e-07,-4.5541388991025633e-07,-3.0297691526703255e-07,3.37354557562062e-07,1.5186927229295361e-06
0.09018094,-3.1472419779447914e-07,-4.2896055608442754e-07,-7.7131300224848577e-07,-5.0322088591202606e-07,-3.6380134842032743e-07,2.203087826341324e-07,1.4807281124357942e-06
0.09023157,-3.3260633117326031e-07,-4.5346599983521121e-07,-8.1189442093748642e-07,-5.5085342960579705e-07,-4.239878827924121e-07,1.0348213909586216e-07,1.4426406825589807e-06
0.09028221,-3.4785486975320538e-07,-4.752139766519638e-07,-8.4932802989545008e-07,-5.9539754665832813e-07,-4.8089953620700631e-07,-1.0480661834625384e-08,1.4074600804252106e-06
